gene_ID	gene_names	baseMean	log2FoldChange	lfcSE	pvalue	padj	miR430	mitochondrial	DE
ENSDARG00000087168	ENSDARG00000087168	si:ch211-162i8.4	11.627981209867	-1.22235832232095	1.41068028420219	0.00151575979433384	0.0739142808164076	FALSE	FALSE	not DE
ENSDARG00000088022	ENSDARG00000088022	mhc1zfa	14.8984825138268	-1.2132621736286	0.926778195565591	0.00133007398195798	0.0678256628726498	FALSE	FALSE	not DE
ENSDARG00000019438	ENSDARG00000019438	rnf13	12.6240128994819	-1.21315585593783	1.03923753124052	0.00146211678000691	0.0719275448893989	FALSE	FALSE	not DE
ENSDARG00000004502	ENSDARG00000004502	rcor3	8.46604362559625	-1.21090675655823	0.996801220773949	0.00143315298173176	0.0711303168321823	FALSE	FALSE	not DE
ENSDARG00000013777	ENSDARG00000013777	ppp1r13l	35.2750140858522	-1.20452168465019	0.598595855300718	0.000518200948778677	0.0366297697696432	FALSE	FALSE	not DE
ENSDARG00000103207	ENSDARG00000103207	rab11fip4b	23.9933699875797	-1.19073051990171	0.821068225623886	0.00120383191483076	0.0629568731742589	FALSE	FALSE	not DE
ENSDARG00000062008	ENSDARG00000062008	hs2st1b	38.6190274101412	-1.18887998471618	0.685833616672333	0.000820537199879528	0.0483250183281162	FALSE	FALSE	not DE
ENSDARG00000063627	ENSDARG00000063627	bop1	14.2433945980616	-1.15579873513018	0.837059859948548	0.00139783373245717	0.0704221897863813	FALSE	FALSE	not DE
ENSDARG00000080774	ENSDARG00000080774	CR388189.1	41.5576088216302	-1.15359427289392	0.971295235996026	0.00166627247924917	0.0796177230235642	FALSE	FALSE	not DE
ENSDARG00000076673	ENSDARG00000076673	dspb	18.1673657653388	-1.15132491338517	0.99259575790092	0.00170155513368293	0.0805017579611595	FALSE	FALSE	not DE
ENSDARG00000075697	ENSDARG00000075697	si:ch73-380l3.2	7.88615989178612	-1.15109435192476	1.82875764157286	0.00193230210232701	0.0873504999014096	FALSE	FALSE	not DE
ENSDARG00000101869	ENSDARG00000101869	NA	12.0351470033984	-1.15037090383616	0.691325815452449	0.000968742777984911	0.0545562010255072	FALSE	FALSE	not DE
ENSDARG00000037507	ENSDARG00000037507	kctd12b	13.5565359096886	-1.14837240305899	1.31125337040493	0.00177673713079108	0.0830618914497453	FALSE	FALSE	not DE
ENSDARG00000038917	ENSDARG00000038917	rad50	9.77678130413895	-1.14384698440077	1.07896702521463	0.00179453025832705	0.0836081144868475	FALSE	FALSE	not DE
ENSDARG00000096097	ENSDARG00000096097	si:dkeyp-98a7.4	8.19170990369407	-1.14313314913108	1.99575042626227	0.0020851277869316	0.0910074637832578	FALSE	FALSE	not DE
ENSDARG00000002880	ENSDARG00000002880	vps50	19.5570005313046	-1.13701380046687	0.852901227790441	0.00153000955021622	0.0741766369185986	FALSE	FALSE	not DE
ENSDARG00000095893	ENSDARG00000095893	si:dkey-85n7.7	7.16318578224747	-1.13081200777233	1.34576634188047	0.00184668171195045	0.0853248572212242	FALSE	FALSE	not DE
ENSDARG00000043281	ENSDARG00000043281	stap2b	18.094318037863	-1.12691982882951	0.831564861921833	0.00152514216949519	0.0741556044388852	FALSE	FALSE	not DE
ENSDARG00000040156	ENSDARG00000040156	grm4	10.3377466891867	-1.12647464012743	1.25434313335591	0.00187391741735285	0.0858716238976542	FALSE	FALSE	not DE
ENSDARG00000102200	ENSDARG00000102200	man2a1	18.4264179891134	-1.11553349708526	0.655232292881155	0.000967189730123588	0.0545562010255072	FALSE	FALSE	not DE
ENSDARG00000052423	ENSDARG00000052423	ppp1r12c	61.6993368645032	-1.1150978847805	0.710580114843885	0.00118004662908255	0.062263280498532	FALSE	FALSE	not DE
ENSDARG00000012184	ENSDARG00000012184	zgc:162872	9.73319219222158	-1.11316474957613	1.0586011109827	0.00194366581390701	0.087627370359592	FALSE	FALSE	not DE
ENSDARG00000102356	ENSDARG00000102356	scp2b	25.0383737420354	-1.11254137918372	0.83172800227955	0.00160159739424449	0.0769779253337167	FALSE	FALSE	not DE
ENSDARG00000104290	ENSDARG00000104290	ripk2	51.3355085450829	-1.09384947407112	0.582537488438794	0.00075832672531434	0.0468035896959692	FALSE	FALSE	not DE
ENSDARG00000103156	ENSDARG00000103156	gpc6a	3.85517564595256	-1.0936527622956	1.64901724563601	0.00206333886255855	0.0908194889872483	FALSE	FALSE	not DE
