gene_ID	gene_names	baseMean	log2FoldChange	lfcSE	pvalue	padj	miR430	mitochondrial	DE
ENSDARG00000058068	ENSDARG00000058068	tnfsf10l4	4.80313579555484	-2.4101146549984	1.43293329675559	0.000691791409934016	0.0194099824438052	FALSE	FALSE	not DE
ENSDARG00000033437	ENSDARG00000033437	rps6ka1	30.3790041727133	-2.40737011671916	1.0695908413136	0.000441575094396669	0.0138135818655673	FALSE	FALSE	not DE
ENSDARG00000040156	ENSDARG00000040156	grm4	10.3377466891867	-2.39832957958755	1.04805948004731	0.000428855610949041	0.0134704422614626	FALSE	FALSE	not DE
ENSDARG00000096097	ENSDARG00000096097	si:dkeyp-98a7.4	8.19170990369407	-2.39826083820251	1.92800191412046	0.00071572656309894	0.0198124955623306	FALSE	FALSE	not DE
ENSDARG00000095754	ENSDARG00000095754	si:dkey-234h16.7	9.77767595971034	-2.38843906348453	1.31492790319273	0.000688566717836037	0.0193742785269003	FALSE	FALSE	not DE
ENSDARG00000078653	ENSDARG00000078653	ralbp1	14.729943451256	-2.38281409603024	0.955405996225955	0.000329458200259055	0.0112432176500823	FALSE	FALSE	not DE
ENSDARG00000098438	ENSDARG00000098438	slc6a6b	6.79311848981868	-2.378654384582	0.945205499207957	0.000320606334292973	0.0111639187581519	FALSE	FALSE	not DE
ENSDARG00000111709	ENSDARG00000111709	CR388189.6	121.324533725148	-2.36831737967705	0.890417386258279	0.000257702303290104	0.00960362263907503	FALSE	FALSE	down-regulated
ENSDARG00000076602	ENSDARG00000076602	prss16	4.26800774754637	-2.36698646976809	1.43481364144391	0.000772744870465666	0.0208458563106292	FALSE	FALSE	not DE
ENSDARG00000105690	ENSDARG00000105690	zgc:194215	4.44643066071183	-2.36663665328394	1.41137187110649	0.000768182622992703	0.0208309306969079	FALSE	FALSE	not DE
ENSDARG00000068478	ENSDARG00000068478	gpx4a	5.8608179473069	-2.35737019946308	1.41765989465209	0.000788271646929532	0.020990119235108	FALSE	FALSE	not DE
ENSDARG00000074074	ENSDARG00000074074	rnf26	27.2980703957744	-2.3569467505455	0.487689771534454	2.03742376915283e-07	3.10475140901299e-05	FALSE	FALSE	down-regulated
ENSDARG00000009473	ENSDARG00000009473	ppardb	11.6238425298423	-2.35132123892316	0.803972510489892	0.00016117969961736	0.00681515592530436	FALSE	FALSE	down-regulated
ENSDARG00000043357	ENSDARG00000043357	tbl2	30.1319763157968	-2.34808348839237	0.666936663963968	3.79066873869031e-05	0.00224393009835317	FALSE	FALSE	down-regulated
ENSDARG00000032430	ENSDARG00000032430	ppp2r1bb	30.1890765259037	-2.34489171548461	0.57294799222649	5.5109065256319e-06	0.000468609736662986	FALSE	FALSE	down-regulated
ENSDARG00000102705	ENSDARG00000102705	otud6b	16.7927652890603	-2.3447551590204	0.847644817289745	0.000222172894240688	0.00871386291884349	FALSE	FALSE	down-regulated
ENSDARG00000022970	ENSDARG00000022970	tm9sf1	20.4096281636079	-2.33145010366866	0.623676415088837	2.00281063181145e-05	0.00138852515469415	FALSE	FALSE	down-regulated
ENSDARG00000060469	ENSDARG00000060469	pik3r4	14.4395486113666	-2.32353097461041	0.832081449163873	0.000219718792300581	0.00864882847135101	FALSE	FALSE	down-regulated
ENSDARG00000053950	ENSDARG00000053950	lin37	14.4382708682266	-2.31484507676775	0.933199201962684	0.000383224783761368	0.0125174880646352	FALSE	FALSE	not DE
ENSDARG00000021209	ENSDARG00000021209	kctd9a	12.2522476527819	-2.31425853229975	0.771474539034383	0.000147104958530084	0.00627040779882724	FALSE	FALSE	down-regulated
ENSDARG00000029639	ENSDARG00000029639	tomm70a	38.2431416645912	-2.30537647808582	0.48808260656061	3.80591186588347e-07	5.1920408037092e-05	FALSE	FALSE	down-regulated
ENSDARG00000054574	ENSDARG00000054574	znhit1	10.0128643468861	-2.30314168656149	1.44940074144988	0.000909658379197715	0.0234122945054047	FALSE	FALSE	not DE
ENSDARG00000058159	ENSDARG00000058159	ipo8	7.07774680303846	-2.29819563208197	1.43081149594596	0.000918921030684305	0.0235702090331199	FALSE	FALSE	not DE
ENSDARG00000033179	ENSDARG00000033179	tmem243b	6.106857530561	-2.2953487414335	0.999922024111782	0.000522597849460162	0.0156180650505657	FALSE	FALSE	not DE
ENSDARG00000080774	ENSDARG00000080774	CR388189.1	41.5576088216302	-2.29274484137294	0.821150396835465	0.000232124352013588	0.00890929152578835	FALSE	FALSE	down-regulated
ENSDARG00000019572	ENSDARG00000019572	taf7	18.9880239913278	-2.28616449346241	1.37473456393363	0.000935966111529534	0.0238106684670265	FALSE	FALSE	not DE
ENSDARG00000035167	ENSDARG00000035167	mrpl48	11.4897564714308	-2.28178442783291	0.934341176512762	0.000432714884079345	0.0135639812237581	FALSE	FALSE	not DE
ENSDARG00000057644	ENSDARG00000057644	adam8b	8.64634145019865	-2.27805840061453	1.10719336163824	0.000725440690139898	0.020045345892178	FALSE	FALSE	not DE
ENSDARG00000023840	ENSDARG00000023840	pfkfb2a	10.4142531107073	-2.2715673158498	0.806876686561548	0.00023032767773778	0.00887260132803059	FALSE	FALSE	down-regulated
ENSDARG00000027825	ENSDARG00000027825	naa50	24.5666697499891	-2.26467751666761	0.671271818483342	6.57520575364261e-05	0.00336209274931274	FALSE	FALSE	down-regulated
ENSDARG00000086739	ENSDARG00000086739	si:ch1073-513e17.1	6.92653177071619	-2.25846904532423	1.24372540484247	0.000933816613092019	0.0237953170398994	FALSE	FALSE	not DE
ENSDARG00000103158	ENSDARG00000103158	ldb1b	25.1377286338878	-2.25822173108015	1.02143860976719	0.00062939392062264	0.0180391095573614	FALSE	FALSE	not DE
ENSDARG00000059212	ENSDARG00000059212	ciao1	15.4610936825412	-2.25816074060805	0.97068228175646	0.000537400345381702	0.0159674299532235	FALSE	FALSE	not DE
ENSDARG00000043928	ENSDARG00000043928	gpn1	4.54785607419932	-2.25011425923345	1.37706993065595	0.00102873181659877	0.0254882390237274	FALSE	FALSE	not DE
ENSDARG00000087544	ENSDARG00000087544	BX510934.1	13.5419839429998	-2.24991249727513	1.58327862341587	0.0010200370707767	0.0253590924006847	FALSE	FALSE	not DE
ENSDARG00000105279	ENSDARG00000105279	si:ch211-108c17.2	33.6729620109466	-2.24109393234908	0.524251545022546	3.1898139790545e-06	0.00030119280338422	FALSE	FALSE	down-regulated
ENSDARG00000105321	ENSDARG00000105321	aspscr1	33.2627875025912	-2.23074955065032	0.696073380768499	0.000106415239958796	0.00487451475656499	FALSE	FALSE	down-regulated
ENSDARG00000039185	ENSDARG00000039185	nfyba	17.1136695557299	-2.22098654308524	0.889976464099871	0.00044345551928055	0.0138442675400546	FALSE	FALSE	not DE
ENSDARG00000100322	ENSDARG00000100322	fut10	3.6119413146327	-2.21737652954316	1.45704279075094	0.00112355655348712	0.0266696204250195	FALSE	FALSE	not DE
ENSDARG00000078441	ENSDARG00000078441	ppip5k2	13.6435888219987	-2.21675948319961	1.09819222264115	0.000859621282962459	0.0222891426905998	FALSE	FALSE	not DE
ENSDARG00000019842	ENSDARG00000019842	cnot3b	18.0884971065808	-2.21478155068964	0.825906527857223	0.00032547939824225	0.0112068309135268	FALSE	FALSE	not DE
ENSDARG00000039489	ENSDARG00000039489	git1	79.889057624372	-2.20725433313157	0.654668223908939	7.26576203698099e-05	0.00362192051915312	FALSE	FALSE	down-regulated
ENSDARG00000063049	ENSDARG00000063049	thtpa	9.37855206576252	-2.20708765242656	0.916202005305928	0.000521459499879088	0.0156180650505657	FALSE	FALSE	not DE
ENSDARG00000059323	ENSDARG00000059323	rpn1	27.9338983140989	-2.20460883471168	0.556733889967104	1.1622328449871e-05	0.000903430591777599	FALSE	FALSE	down-regulated
ENSDARG00000104768	ENSDARG00000104768	akap17a	56.245009243576	-2.19566814233243	0.587252718953059	2.52270720618487e-05	0.00168082193118577	FALSE	FALSE	down-regulated
ENSDARG00000103922	ENSDARG00000103922	bod1	12.9994814536225	-2.19382625811204	0.757126003471251	0.000222503289396757	0.00871386291884349	FALSE	FALSE	down-regulated
ENSDARG00000078401	ENSDARG00000078401	larp4aa	28.2072141572291	-2.19355550042553	0.666433959973918	9.12727035632646e-05	0.00433573512513026	FALSE	FALSE	down-regulated
ENSDARG00000016584	ENSDARG00000016584	rgs7a	3.97144699789707	-2.18822231313009	1.55138188903334	0.00118102431245974	0.0275829213855355	FALSE	FALSE	not DE
ENSDARG00000076995	ENSDARG00000076995	sharpin	21.9229490297122	-2.1882021269531	0.827255220495724	0.000363187359240291	0.0120730381124564	FALSE	FALSE	not DE
ENSDARG00000063419	ENSDARG00000063419	NA	15.9150702915521	-2.18542595463657	0.615587344083328	4.58459896207637e-05	0.00255807517050972	FALSE	FALSE	down-regulated
