gene_ID	gene_names	baseMean	log2FoldChange	lfcSE	pvalue	padj	miR430	mitochondrial	DE
ENSDARG00000014311	ENSDARG00000014311	pgghg	6.28637170076021	-2.07447413289059	1.00160500718687	0.000208481015579156	0.0125532523297016	FALSE	FALSE	not DE
ENSDARG00000090301	ENSDARG00000090301	usp48	28.167534956703	-2.06889346084581	0.68522515277941	2.93259021309692e-05	0.00303532670683679	FALSE	FALSE	down-regulated
ENSDARG00000069175	ENSDARG00000069175	vps4b	30.8196282220669	-2.04370320848698	0.557265829833481	4.58519383023702e-06	0.000672325273107717	FALSE	FALSE	down-regulated
ENSDARG00000117081	ENSDARG00000117081	CABZ01004903.3	6.55297621290937	-2.0432322886318	1.78086479878557	0.000501262741551497	0.0232842913811881	FALSE	FALSE	not DE
ENSDARG00000105279	ENSDARG00000105279	si:ch211-108c17.2	33.6729620109466	-2.00977836592125	0.542301335584925	4.0639371241434e-06	0.000612919126646999	FALSE	FALSE	down-regulated
ENSDARG00000027154	ENSDARG00000027154	tpd52l2a	27.0406856634961	-1.99996420007297	0.716942562416639	5.61382761013858e-05	0.00480543643427862	FALSE	FALSE	not DE
ENSDARG00000031809	ENSDARG00000031809	rbm24b	10.6591275095872	-1.982185728299	0.662933642180747	3.41882511286934e-05	0.00338378215546243	FALSE	FALSE	not DE
ENSDARG00000052379	ENSDARG00000052379	ccdc22	34.3322628213558	-1.97756637946396	0.784550494795037	0.000108090047824201	0.00765305786368417	FALSE	FALSE	not DE
ENSDARG00000020656	ENSDARG00000020656	prkg1a	30.9714259251287	-1.96881859901156	0.643471494324956	2.85982202904119e-05	0.00300404121729928	FALSE	FALSE	not DE
ENSDARG00000038881	ENSDARG00000038881	acaa2	8.02733275327038	-1.96812560278356	1.05684841076374	0.000350019843016322	0.018293446316853	FALSE	FALSE	not DE
ENSDARG00000055120	ENSDARG00000055120	ctsba	159.264139763555	-1.96163969829431	0.766324125102323	0.000101182438294503	0.00738398660291126	FALSE	FALSE	not DE
ENSDARG00000103813	ENSDARG00000103813	NA	9.31715576402718	-1.93767835533089	1.13568137802043	0.000444140254003532	0.0219109191975076	FALSE	FALSE	not DE
ENSDARG00000026736	ENSDARG00000026736	il11ra	3.31021067957353	-1.93731346197977	1.73223670798397	0.000613381695070899	0.0263954144650618	FALSE	FALSE	not DE
ENSDARG00000102144	ENSDARG00000102144	eef1akmt2	14.5499105297171	-1.93187388799233	0.606410121700001	2.0428779617995e-05	0.00224659829187895	FALSE	FALSE	not DE
ENSDARG00000063627	ENSDARG00000063627	bop1	14.2433945980616	-1.92454279177891	0.733350206748551	9.10756566598942e-05	0.0067603643897174	FALSE	FALSE	not DE
ENSDARG00000039490	ENSDARG00000039490	pitpnaa	21.6256154460723	-1.9235290336653	0.647859942442336	3.77013498821064e-05	0.00364047912642096	FALSE	FALSE	not DE
ENSDARG00000041724	ENSDARG00000041724	glipr2	26.0614988783486	-1.92135748011304	0.590836228043848	1.68820655326559e-05	0.00195141890346817	FALSE	FALSE	not DE
ENSDARG00000086819	ENSDARG00000086819	scn1laa	15.0719581067156	-1.91817977026048	0.973194490520573	0.000337943680935506	0.0178985823789119	FALSE	FALSE	not DE
ENSDARG00000088356	ENSDARG00000088356	tmem117	3.97283144637924	-1.91466884133858	1.70476954412538	0.000638045637121556	0.0269442418918852	FALSE	FALSE	not DE
ENSDARG00000117792	ENSDARG00000117792	CR854988.1	5.36460670088084	-1.89549102253017	1.49958892751131	0.000628886846147599	0.0267393597546815	FALSE	FALSE	not DE
ENSDARG00000100660	ENSDARG00000100660	si:ch73-252i11.1	12.4235353115999	-1.89430785980045	0.990766731593038	0.000387489712935541	0.0198518701433723	FALSE	FALSE	not DE
ENSDARG00000037069	ENSDARG00000037069	zdhhc14	5.52673310019811	-1.88354874174398	1.80642698688159	0.000699621087431721	0.0282632641341039	FALSE	FALSE	not DE
ENSDARG00000052375	ENSDARG00000052375	zgc:66455	3.86235457898461	-1.87599642131869	1.58523529115037	0.000672863942445869	0.0276765542664228	FALSE	FALSE	not DE
ENSDARG00000086247	ENSDARG00000086247	si:ch73-189n23.1	4.00594029302351	-1.864550457176	1.37779760947106	0.000655336306972584	0.0270963596794199	FALSE	FALSE	not DE
ENSDARG00000035868	ENSDARG00000035868	spire1a	25.2277207838305	-1.85879596810315	0.71369595765647	0.000102514529891364	0.00744688117137453	FALSE	FALSE	not DE
ENSDARG00000100075	ENSDARG00000100075	abcg2a	6.87801982505265	-1.85402901527057	1.39681215981198	0.000677265243053983	0.0277007488832862	FALSE	FALSE	not DE
ENSDARG00000007108	ENSDARG00000007108	lipia	4.88564602606614	-1.85377980205049	1.57012829795978	0.000705240441735569	0.0284177802425559	FALSE	FALSE	not DE
ENSDARG00000062397	ENSDARG00000062397	ndst1a	6.01255452648012	-1.852474426788	1.08262934352822	0.000543682019314144	0.0244595126643716	FALSE	FALSE	not DE
ENSDARG00000017703	ENSDARG00000017703	paqr3a	16.7298836505104	-1.84292468237162	1.01017035211132	0.000488819837028874	0.0229701808284547	FALSE	FALSE	not DE
ENSDARG00000041729	ENSDARG00000041729	sntb1	6.1779845192382	-1.8278683840309	1.16144914944811	0.000648148012547249	0.0270932750539426	FALSE	FALSE	not DE
ENSDARG00000087168	ENSDARG00000087168	si:ch211-162i8.4	11.627981209867	-1.82717775780124	1.43946548307717	0.000731974900625058	0.0288721095716685	FALSE	FALSE	not DE
ENSDARG00000042990	ENSDARG00000042990	cyp2p10	12.9111228065542	-1.82679639955465	0.850275392822694	0.000296624981752903	0.0161738839783258	FALSE	FALSE	not DE
ENSDARG00000028201	ENSDARG00000028201	commd8	9.03806762391692	-1.82167295437388	1.08433973077621	0.000604151481730036	0.0262118982593886	FALSE	FALSE	not DE
ENSDARG00000009958	ENSDARG00000009958	cbl	14.2423238870053	-1.81383309363666	0.805727998414456	0.000245401460817905	0.0141831296843516	FALSE	FALSE	not DE
ENSDARG00000052182	ENSDARG00000052182	rbfox2	91.1233330953555	-1.79636961611855	0.858829045299502	0.000348832168211252	0.0182917424364019	FALSE	FALSE	not DE
ENSDARG00000036473	ENSDARG00000036473	snapc2	10.6540320225564	-1.73509685134061	0.816799158243362	0.0003615107058612	0.0187087697320849	FALSE	FALSE	not DE
ENSDARG00000041511	ENSDARG00000041511	pex10	33.9469949679454	-1.72867350566876	0.843731160561489	0.000425706783618448	0.0213338374220941	FALSE	FALSE	not DE
ENSDARG00000041068	ENSDARG00000041068	got2a	10.9378995391693	-1.70715034976798	0.955678218017359	0.000697239419889359	0.0282390881160304	FALSE	FALSE	not DE
ENSDARG00000103361	ENSDARG00000103361	tshz3b	6.04999192422253	-1.69807335149102	1.14311312144122	0.00095805656285946	0.0346536157210675	FALSE	FALSE	not DE
ENSDARG00000100632	ENSDARG00000100632	BX649328.1	19.5826044560165	-1.68924617448791	1.0827568582829	0.000935574767857929	0.0341115810621681	FALSE	FALSE	not DE
ENSDARG00000086336	ENSDARG00000086336	si:ch211-157b11.12	10.4183743528836	-1.68819401907184	0.752656841706284	0.00029680884044704	0.0161738839783258	FALSE	FALSE	not DE
ENSDARG00000101985	ENSDARG00000101985	socs9	10.0782819494192	-1.68635004602987	0.863765805094939	0.000551890818809206	0.0246885395668435	FALSE	FALSE	not DE
ENSDARG00000037410	ENSDARG00000037410	med28	13.0864899755337	-1.68284178391963	0.74869845823741	0.000295511700400827	0.0161738839783258	FALSE	FALSE	not DE
ENSDARG00000076241	ENSDARG00000076241	txlnbb	7.18358368830699	-1.68036352577013	1.0322852172068	0.000901522570069406	0.0332785813977135	FALSE	FALSE	not DE
ENSDARG00000091909	ENSDARG00000091909	si:ch73-59c19.1	2.33722032611852	-1.67047474592698	1.67652362772147	0.00106308583481095	0.0364677011769834	FALSE	FALSE	not DE
ENSDARG00000082734	ENSDARG00000082734	CR388189.3	321.742076265076	-1.66890023161004	0.985021348636107	0.000860090038126375	0.0322757958383158	FALSE	FALSE	not DE
ENSDARG00000055525	ENSDARG00000055525	lgalslb	13.6677560441716	-1.64912695014964	1.31202865270368	0.00114435485634054	0.0384677504507616	FALSE	FALSE	not DE
ENSDARG00000021539	ENSDARG00000021539	ephb2b	60.5300883257459	-1.6374550884107	0.918130355367367	0.000813225064122801	0.0311197889764924	FALSE	FALSE	not DE
ENSDARG00000077405	ENSDARG00000077405	psip1b	143.346764599687	-1.62908607824997	0.578995398086687	6.61642092652648e-05	0.0054857404079829	FALSE	FALSE	not DE
ENSDARG00000102742	ENSDARG00000102742	bmpr1bb	11.3180906228548	-1.62410947627249	0.812043054561876	0.000558638336481402	0.0248499907205603	FALSE	FALSE	not DE
ENSDARG00000057671	ENSDARG00000057671	epas1b	29.6913416562871	-1.62064788343873	0.793924270199173	0.000514426637697128	0.0236815704493364	FALSE	FALSE	not DE
ENSDARG00000087584	ENSDARG00000087584	si:dkeyp-98a7.9	15.0979790345027	-1.62044271944418	0.899162477893984	0.000817187912249801	0.0311831030804526	FALSE	FALSE	not DE
ENSDARG00000094478	ENSDARG00000094478	si:ch1073-75o15.4	8.39191387353093	-1.61805743329271	1.07376386166298	0.0011728501509446	0.0390707781551335	FALSE	FALSE	not DE
ENSDARG00000089511	ENSDARG00000089511	si:ch73-78o10.1	5.31739413072595	-1.60986443153458	1.4844253771299	0.00123062248934484	0.0400258879930514	FALSE	FALSE	not DE
ENSDARG00000101763	ENSDARG00000101763	CU467646.6	9.11625812039552	-1.60431698871879	0.868565902765934	0.000780198392994703	0.0299884023093789	FALSE	FALSE	not DE
ENSDARG00000079637	ENSDARG00000079637	alpk2	13.6225840508292	-1.59742007092383	0.915768441708852	0.000940948976957405	0.0341763027502235	FALSE	FALSE	not DE
ENSDARG00000061311	ENSDARG00000061311	znf438	14.2165019419204	-1.59100921481485	0.965503039256134	0.00109423807820542	0.0373455909622006	FALSE	FALSE	not DE
ENSDARG00000009949	ENSDARG00000009949	fndc4b	5.84978215714096	-1.57814903216541	1.12940142457553	0.00138242587478819	0.0435230539823972	FALSE	FALSE	not DE
ENSDARG00000078973	ENSDARG00000078973	uckl1b	12.7526853264108	-1.57677830317408	0.792293677312317	0.000615084066943197	0.0263969411493563	FALSE	FALSE	not DE
ENSDARG00000070231	ENSDARG00000070231	polh	13.4804439343729	-1.56839362949807	0.743147365641624	0.000473560593549639	0.0224146960439265	FALSE	FALSE	not DE
ENSDARG00000105321	ENSDARG00000105321	aspscr1	33.2627875025912	-1.56411376293321	0.748457789071949	0.000500172834722483	0.0232842913811881	FALSE	FALSE	not DE
ENSDARG00000027381	ENSDARG00000027381	ccdc171	10.1264964767117	-1.56327967431138	0.812203400618183	0.000722109432643936	0.0288009805969096	FALSE	FALSE	not DE
ENSDARG00000104280	ENSDARG00000104280	bnip1b	33.1828340647474	-1.56064042998245	0.563605808835471	7.71537411632831e-05	0.006018751946117	FALSE	FALSE	not DE
ENSDARG00000097833	ENSDARG00000097833	BX571712.1	5.282884413359	-1.55929771046804	2.03327238055842	0.001344103277259	0.0424854680612247	FALSE	FALSE	not DE
ENSDARG00000068478	ENSDARG00000068478	gpx4a	5.8608179473069	-1.55462440560379	0.954204029231033	0.00122062688107445	0.0398553552344228	FALSE	FALSE	not DE
ENSDARG00000095966	ENSDARG00000095966	zgc:171699	10.4585792308618	-1.54237892145524	0.916053541519402	0.00116302461422142	0.0388558181240725	FALSE	FALSE	not DE
ENSDARG00000071272	ENSDARG00000071272	ncoa6	88.9936675249305	-1.53574267812761	0.582202645208748	0.000116203027299108	0.00803576917165362	FALSE	FALSE	not DE
ENSDARG00000089860	ENSDARG00000089860	atxn7l1	38.56386735521	-1.53476664448334	0.770495388985824	0.000653550838002403	0.0270932750539426	FALSE	FALSE	not DE
ENSDARG00000102473	ENSDARG00000102473	zgc:171673	15.3809711704721	-1.53175518001715	0.556367066501009	8.17068688376834e-05	0.00626138612537354	FALSE	FALSE	not DE
ENSDARG00000034957	ENSDARG00000034957	hddc2	6.09393062460732	-1.52786375772764	1.55132621265667	0.00146054410046904	0.0450861137914769	FALSE	FALSE	not DE
ENSDARG00000099154	ENSDARG00000099154	CABZ01032488.1	13.0115278402699	-1.52676231297371	0.784293880096862	0.000731562766717017	0.0288721095716685	FALSE	FALSE	not DE
ENSDARG00000067801	ENSDARG00000067801	CABZ01064472.1	4.40036308882874	-1.5219760905011	1.66310638178497	0.00145049765725667	0.044863439258431	FALSE	FALSE	not DE
ENSDARG00000012325	ENSDARG00000012325	zgc:110269	41.5418354204849	-1.51775730541563	0.703275594515207	0.000449064060542738	0.0220850262818472	FALSE	FALSE	not DE
ENSDARG00000060496	ENSDARG00000060496	cacna1ha	25.3045356120639	-1.51254191619853	0.898721162454739	0.0012425061287815	0.0401557695007833	FALSE	FALSE	not DE
ENSDARG00000073923	ENSDARG00000073923	adck2	24.9117763463343	-1.50783223925581	0.636908770723947	0.0002596668062568	0.0146791391314031	FALSE	FALSE	not DE
ENSDARG00000076179	ENSDARG00000076179	ngef	12.7154338385272	-1.50576222683362	1.06450050359417	0.00168674046756742	0.0486543206637481	FALSE	FALSE	not DE
ENSDARG00000102119	ENSDARG00000102119	si:ch73-359m17.2	7.39542300882686	-1.50483333497966	1.51069978961787	0.00155238901533259	0.0466521682420801	FALSE	FALSE	not DE
ENSDARG00000095678	ENSDARG00000095678	ftr38	3.88217749599401	-1.49996373541624	1.7784198011764	0.00149954823049705	0.0458433316180527	FALSE	FALSE	not DE
ENSDARG00000041140	ENSDARG00000041140	ddb2	6.6466109670003	-1.48642724693397	0.87805603562281	0.00129262923305564	0.0411872767297167	FALSE	FALSE	not DE
ENSDARG00000063701	ENSDARG00000063701	rreb1a	60.5313038513104	-1.48530436375268	0.964567656973034	0.00160863565752488	0.047575326526208	FALSE	FALSE	not DE
ENSDARG00000057419	ENSDARG00000057419	slc44a5b	13.6269722064201	-1.47513889080863	0.622491368997336	0.000265327582571074	0.0148997432538849	FALSE	FALSE	not DE
ENSDARG00000095295	ENSDARG00000095295	si:rp71-36a1.1	6.44039900693475	-1.47110342773039	0.993088856346398	0.00177050526819622	0.0501569256299737	FALSE	FALSE	not DE
